9/24 00:37:46.579  ---- Startup ----
9/24 00:37:47.421  	Requesting TactKey RecID 15
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691266 VALIDATION_RESULT_VALID
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691267 VALIDATION_RESULT_VALID
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691268 VALIDATION_RESULT_VALID
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691269 VALIDATION_RESULT_VALID
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691270 VALIDATION_RESULT_VALID
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691271 VALIDATION_RESULT_VALID
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691272 VALIDATION_RESULT_VALID
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691273 VALIDATION_RESULT_VALID
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691274 VALIDATION_RESULT_VALID
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691275 VALIDATION_RESULT_VALID
9/24 00:37:59.907  	110178 Table SoundKitEntry RecID 1691276 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110178 Table SoundKitEntry RecID 1691277 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110178 Table SoundKitEntry RecID 1691278 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110178 Table SoundKitEntry RecID 1691279 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110178 Table SoundKitEntry RecID 1691280 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110178 Table SoundKitEntry RecID 1691281 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110178 Table SoundKitEntry RecID 1691282 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110178 Table SoundKitEntry RecID 1691283 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110178 Table SoundKitEntry RecID 1691284 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110178 Table SoundKitEntry RecID 1691285 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110178 Table SoundKitEntry RecID 1691286 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SpellXSpellVisual RecID 528185 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitChild RecID 49229 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKit RecID 368074 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKit RecID 368078 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SpellVisualKitEffect RecID 789241 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110179 Table SpellVisualKitEffect RecID 789247 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110179 Table SpellVisualKitEffect RecID 789249 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitAdvanced RecID 331661 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitAdvanced RecID 331665 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691326 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691334 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691335 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691336 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691337 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691338 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691339 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691340 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691341 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691342 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SoundKitEntry RecID 1691343 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SpellVisualEvent RecID 561999 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SpellVisualEvent RecID 562004 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SpellVisualKit RecID 278897 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110179 Table SpellVisual RecID 190517 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitChild RecID 45015 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundBusOverride RecID 305 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 353122 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354259 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354260 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354557 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354558 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354559 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354560 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354563 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354564 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKit RecID 354567 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354695 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354696 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354698 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354699 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354700 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354701 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354718 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354800 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354802 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354804 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354805 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 354820 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 368064 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 368066 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 368089 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKit RecID 368090 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 762564 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 762567 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 782626 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 782627 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 789231 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 789232 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 789233 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 789264 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 789265 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 789277 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 789313 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKitEffect RecID 789325 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitAdvanced RecID 318450 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitAdvanced RecID 318451 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitAdvanced RecID 318454 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitAdvanced RecID 331655 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitAdvanced RecID 331656 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitAdvanced RecID 331675 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitAdvanced RecID 331676 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1605733 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1605734 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1605735 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1605736 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1605737 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1605738 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1605739 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1605740 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1605741 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1605742 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691287 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691288 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691289 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691290 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691291 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691292 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691293 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691298 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691299 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691300 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691301 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691302 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691303 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691304 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691305 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691306 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691307 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691408 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691409 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691410 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691411 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691412 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691413 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691414 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691415 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691416 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691417 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691418 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691419 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691420 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691421 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691422 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691423 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691424 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691425 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691426 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691427 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691428 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691429 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691430 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691431 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691432 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691433 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691434 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691435 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691436 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SoundKitEntry RecID 1691437 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualEvent RecID 561998 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualEvent RecID 562014 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualEvent RecID 562016 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKit RecID 278892 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKit RecID 278907 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisualKit RecID 278908 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisual RecID 178778 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110181 Table SpellVisual RecID 183970 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110182 Table SpellEffect RecID 1318992 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table GradientEffect RecID 1752 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table SpellXSpellVisual RecID 532049 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table SpellLabel RecID 211158 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110183 Table SpellLabel RecID 211159 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110183 Table SpellScript RecID 124923 VALIDATION_RESULT_INVALID
9/24 00:37:59.922  	110183 Table SpellScript RecID 125184 VALIDATION_RESULT_INVALID
9/24 00:37:59.922  	110183 Table SpellVisualKitEffect RecID 790087 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110183 Table SpellVisualKitEffect RecID 790092 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table SpellVisualKitEffect RecID 790093 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110183 Table SpellVisualKitEffect RecID 790094 VALIDATION_RESULT_DELETE
9/24 00:37:59.922  	110183 Table SpellVisualKitEffect RecID 790095 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table SpellVisualKitEffect RecID 790096 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table SpellName RecID 1315157 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table SpellName RecID 1315202 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table SpellName RecID 1315205 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table SpellInterrupts RecID 248477 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35062 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35063 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35403 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35533 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35534 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35568 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35572 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35573 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35574 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35577 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35578 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35579 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35582 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35583 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35613 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35614 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 35615 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36109 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36110 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36111 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36112 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36114 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36115 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36116 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36141 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36142 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36143 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36148 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36149 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36152 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36179 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36180 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36181 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36279 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36280 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36317 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36318 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36319 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36617 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36618 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36619 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36620 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36621 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36622 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36623 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36624 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36658 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36659 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36660 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36661 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36662 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36663 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36712 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36713 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36715 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36719 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36720 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36721 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36723 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36724 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36725 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36768 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36833 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36834 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36837 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36853 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36854 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36862 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36863 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36864 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36865 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36866 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36867 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36929 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36931 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36932 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36933 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36951 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36952 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36953 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36954 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36955 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36956 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36964 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36965 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36966 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36967 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36968 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36975 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36976 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36978 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36979 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 36981 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37054 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37055 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37056 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37057 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37058 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37079 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37081 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37082 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37083 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37084 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37085 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37086 VALIDATION_RESULT_VALID
9/24 00:37:59.922  	110183 Table JournalEncounterSection RecID 37087 VALIDATION_RESULT_VALID
